4050;100;4050;128;4050;244
4060;100;4060;128;4060;244
4070;100;4070;128;4070;244
4080;100;4080;128;4080;244
4090;100;4090;128;4090;244
4100;100;4100;128;4100;244
4110;100;4110;128;4110;244
4120;100;4120;128;4120;244
4130;100;4130;128;4130;244
4140;100;4140;128;4140;244
4150;100;4150;128;4150;244
4160;100;4160;128;4160;244
4170;100;4170;128;4170;244
4180;100;4180;128;4180;244
4190;100;4190;128;4190;244
4200;100;4200;128;4200;244
4210;100;4210;128;4210;244
4220;100;4220;128;4220;244
4230;100;4230;128;4230;244
4240;100;4240;128;4240;244
4250;100;4250;128;4250;244
4260;100;4260;128;4260;243
4270;100;4270;128;4270;243
4280;100;4280;128;4280;243
4290;100;4290;128;4290;243
4300;100;4300;128;4300;243
4310;100;4310;128;4310;243
4320;100;4320;128;4320;243
4330;100;4330;128;4330;243
4340;100;4340;128;4340;243
4350;100;4350;128;4350;243
4360;100;4360;128;4360;243
4370;100;4370;128;4370;243
4380;100;4380;128;4380;243
4390;100;4390;128;4390;243
4400;100;4400;128;4400;243
4410;100;4410;128;4410;243
4420;100;4420;128;4420;243
4430;100;4430;128;4430;243
4440;100;4440;128;4440;243
4450;100;4450;128;4450;243
4460;100;4460;128;4460;243
4470;100;4470;128;4470;243
4480;100;4480;128;4480;243
4490;100;4490;128;4490;243
4500;100;4500;128;4500;243
4510;100;4510;128;4510;243
4520;100;4520;128;4520;244
4530;100;4530;128;4530;244
4540;100;4540;128;4540;244
4550;100;4550;128;4550;244
4560;100;4560;128;4560;244
4570;100;4570;128;4570;244
4580;100;4580;128;4580;244
4590;100;4590;128;4590;244
4600;100;4600;128;4600;244
4610;100;4610;128;4610;244
4620;100;4620;128;4620;244
4630;100;4630;128;4630;244
4640;100;4640;128;4640;244
4650;100;4650;128;4650;244
4660;100;4660;128;4660;244
4670;100;4670;128;4670;244
4680;100;4680;128;4680;244
4690;100;4690;128;4690;244
4700;100;4700;128;4700;243
4710;100;4710;128;4710;243
4720;100;4720;128;4720;243
4730;100;4730;128;4730;243
4740;100;4740;128;4740;243
4750;100;4750;128;4750;243
4760;100;4760;128;4760;243
4770;100;4770;128;4770;243
4780;100;4780;128;4780;244
4790;100;4790;128;4790;244
4800;100;4800;128;4800;244
4810;100;4810;128;4810;244
4820;100;4820;128;4820;244
4830;100;4830;128;4830;244
4840;100;4840;128;4840;244
4850;100;4850;128;4850;244
4860;100;4860;128;4860;244
4870;100;4870;128;4870;244
4880;100;4880;128;4880;244
4890;100;4890;128;4890;244
4900;100;4900;128;4900;244
4910;100;4910;128;4910;244
4920;100;4920;128;4920;244
4930;100;4930;128;4930;244
4940;100;4940;128;4940;244
4950;100;4950;128;4950;244
4960;100;4960;128;4960;243
4970;100;4970;128;4970;243
4980;100;4980;128;4980;243
4990;100;4990;128;4990;243
5000;100;5000;128;5000;243
5010;100;5010;128;5010;243
5020;100;5020;128;5020;243
5030;100;5030;128;5030;243
5040;100;5040;128;5040;243
5050;100;5050;128;5050;244
5060;100;5060;128;5060;244
5070;100;5070;128;5070;244
5080;100;5080;128;5080;244
5090;100;5090;128;5090;244
5100;100;5100;128;5100;244
5110;100;5110;128;5110;244
5120;100;5120;128;5120;244
5130;100;5130;128;5130;244
5140;100;5140;128;5140;244
5150;100;5150;128;5150;244
5160;100;5160;128;5160;244
5170;100;5170;128;5170;244
5180;100;5180;128;5180;244
5190;100;5190;128;5190;244
5200;100;5200;128;5200;244
5210;100;5210;128;5210;244
5220;100;5220;128;5220;244
5230;100;5230;128;5230;244
5240;100;5240;128;5240;244
5250;100;5250;128;5250;244
5260;100;5260;128;5260;244
5270;100;5270;128;5270;244
5280;100;5280;128;5280;244
5290;100;5290;128;5290;244
5300;100;5300;128;5300;244
5310;100;5310;128;5310;244
5320;100;5320;128;5320;244
5330;100;5330;128;5330;244
5340;100;5340;128;5340;244
5350;100;5350;128;5350;244
5360;100;5360;128;5360;244
5370;100;5370;128;5370;244
5380;100;5380;128;5380;244
5390;100;5390;128;5390;244
5400;100;5400;128;5400;244
5410;100;5410;128;5410;244
5420;100;5420;128;5420;244
5430;100;5430;128;5430;244
5440;100;5440;128;5440;244
5450;100;5450;128;5450;244
5460;100;5460;128;5460;244
5470;100;5470;128;5470;244
5480;100;5480;128;5480;243
5490;100;5490;128;5490;243
5500;100;5500;128;5500;243
5510;100;5510;128;5510;243
5520;100;5520;128;5520;243
5530;100;5530;128;5530;243
5540;100;5540;128;5540;243
5550;100;5550;128;5550;243
5560;100;5560;128;5560;243
5570;100;5570;128;5570;244
5580;100;5580;128;5580;244
5590;100;5590;128;5590;244
5600;100;5600;128;5600;244
5610;100;5610;128;5610;244
5620;100;5620;128;5620;244
5630;100;5630;128;5630;244
5640;100;5640;128;5640;244
5650;100;5650;128;5650;244
5660;100;5660;128;5660;243
5670;100;5670;128;5670;243
5680;100;5680;128;5680;243
5690;100;5690;128;5690;243
5700;100;5700;128;5700;243
5710;100;5710;128;5710;243
5720;100;5720;128;5720;243
5730;100;5730;128;5730;243
5740;100;5740;128;5740;243
5750;100;5750;128;5750;243
5760;100;5760;128;5760;243
5770;100;5770;128;5770;243
5780;100;5780;128;5780;243
5790;100;5790;128;5790;243
5800;100;5800;128;5800;243
5810;100;5810;128;5810;243
5820;100;5820;128;5820;243
5830;100;5830;128;5830;244
5840;100;5840;128;5840;244
5850;100;5850;128;5850;244
5860;100;5860;128;5860;244
5870;100;5870;128;5870;244
5880;100;5880;128;5880;244
5890;100;5890;128;5890;244
5900;100;5900;128;5900;244
5910;100;5910;128;5910;244
5920;100;5920;128;5920;244
5930;100;5930;128;5930;244
5940;100;5940;128;5940;244
5950;100;5950;128;5950;244
5960;100;5960;128;5960;244
5970;100;5970;128;5970;244
5980;100;5980;128;5980;244
5990;100;5990;128;5990;244
6000;100;6000;128;6000;244
6010;100;6010;128;6010;243
6020;100;6020;128;6020;243
6030;100;6030;128;6030;243
6040;100;6040;128;6040;243
6050;100;6050;128;6050;243
6060;100;6060;128;6060;243
6070;100;6070;128;6070;243
6080;100;6080;128;6080;243
6090;100;6090;128;6090;243
6100;100;6100;128;6100;243
6110;100;6110;128;6110;243
6120;100;6120;128;6120;243
6130;100;6130;128;6130;243
6140;100;6140;128;6140;243
6150;100;6150;128;6150;243
6160;100;6160;128;6160;243
6170;100;6170;128;6170;243
6180;100;6180;128;6180;243
6190;100;6190;128;6190;243
6200;100;6200;128;6200;243
6210;100;6210;128;6210;243
6220;100;6220;128;6220;243
6230;100;6230;128;6230;243
6240;100;6240;128;6240;243
6250;100;6250;129;6250;243
6260;100;6260;129;6260;243
6270;100;6270;129;6270;243
6280;100;6280;129;6280;243
6290;100;6290;129;6290;243
6300;100;6300;129;6300;243
6310;100;6310;129;6310;243
6320;100;6320;129;6320;243
6330;100;6330;128;6330;243
6340;100;6340;128;6340;243
6350;100;6350;128;6350;243
6360;100;6360;128;6360;244
6370;100;6370;128;6370;244
6380;100;6380;128;6380;244
6390;100;6390;128;6390;244
6400;100;6400;128;6400;244
6410;100;6410;128;6410;244
6420;100;6420;128;6420;244
6430;100;6430;128;6430;244
6440;100;6440;128;6440;244
6450;100;6450;128;6450;244
6460;100;6460;128;6460;244
6470;100;6470;128;6470;244
6480;100;6480;128;6480;244
6490;100;6490;128;6490;244
6500;100;6500;128;6500;244
6510;100;6510;128;6510;244
6520;100;6520;128;6520;244
6530;100;6530;128;6530;244
6540;100;6540;128;6540;244
6550;100;6550;128;6550;244
6560;100;6560;128;6560;244
6570;100;6570;128;6570;244
6580;100;6580;128;6580;244
6590;100;6590;128;6590;244
6600;100;6600;128;6600;244
6610;100;6610;128;6610;244
6620;100;6620;128;6620;243
6630;100;6630;128;6630;243
6640;100;6640;128;6640;243
6650;100;6650;128;6650;243
6660;100;6660;128;6660;243
6670;100;6670;128;6670;243
6680;100;6680;128;6680;243
6690;100;6690;128;6690;243
6700;100;6700;128;6700;243
6710;100;6710;128;6710;244
6720;100;6720;128;6720;244
6730;100;6730;128;6730;244
6740;100;6740;128;6740;244
6750;100;6750;128;6750;244
6760;100;6760;128;6760;244
6770;100;6770;128;6770;244
6780;100;6780;128;6780;244
6790;100;6790;128;6790;244
6800;100;6800;128;6800;244
6810;100;6810;128;6810;244
6820;100;6820;128;6820;244
6830;100;6830;128;6830;244
6840;100;6840;128;6840;244
6850;100;6850;128;6850;244
6860;100;6860;128;6860;244
6870;100;6870;128;6870;244
6880;100;6880;128;6880;244
6890;100;6890;128;6890;244
6900;100;6900;128;6900;244
6910;100;6910;128;6910;244
6920;100;6920;128;6920;244
6930;100;6930;128;6930;244
6940;100;6940;128;6940;244
6950;100;6950;128;6950;244
6960;100;6960;128;6960;244
6970;100;6970;128;6970;244
6980;100;6980;128;6980;244
6990;100;6990;128;6990;244
7000;100;7000;128;7000;244
7010;100;7010;128;7010;244
7020;100;7020;128;7020;244
7030;100;7030;128;7030;244
7040;100;7040;128;7040;244
7050;100;7050;128;7050;244
7060;100;7060;128;7060;244
7070;100;7070;128;7070;244
7080;100;7080;128;7080;244
7090;100;7090;128;7090;244
7100;100;7100;128;7100;244
7110;100;7110;128;7110;244
7120;100;7120;128;7120;244
7130;100;7130;128;7130;244
7140;100;7140;128;7140;244
7150;100;7150;128;7150;244
7160;100;7160;128;7160;244
7170;100;7170;128;7170;244
7180;100;7180;128;7180;244
7190;100;7190;128;7190;244
7200;100;7200;128;7200;244
7210;100;7210;128;7210;244
7220;100;7220;128;7220;244
7230;100;7230;128;7230;243
7240;100;7240;128;7240;243
7250;100;7250;128;7250;243
7260;100;7260;128;7260;243
7270;100;7270;128;7270;243
7280;100;7280;128;7280;243
7290;100;7290;128;7290;243
7300;100;7300;128;7300;243
7310;100;7310;128;7310;243
7320;100;7320;128;7320;244
7330;100;7330;128;7330;244
